row_id,client_ip,datetime,method,request,status_code,size,user_agent,referer_present(YorN)
625,31.56.96.51,01/22/2019 03:57:02,GET,/image/61483/productModel/200x200,200,4.97,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
626,89.199.193.251,01/22/2019 03:56:27,GET,/image/33888?name=modelb2048u1.jpg&wh=200x200,200,3.88,torob/5 CFNetwork/976 Darwin/18.2.0,N
627,66.249.66.91,01/22/2019 03:57:06,GET,/filter/b4812Cb8742Cb322Cb672Cb362Cb2262Cb412Cb1362Cb5702Cb5982Cb1802Cb6152Cb1682Cb6482Cb1032Cb802Cb2132Cb5972Cb7242Cb6132Cb1352Cb8772Cb1832Cb4972Cb4352Cb1942Cb8612Cb2562Cb8542Cb1982Cb6472Cb6792Cb882Cb4412Cb62Cb2212Cb6452Cb2192Cb502Cb1512Cb1922Cstexists?page=11,200,39.73,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
628,40.77.167.129,01/22/2019 03:56:19,GET,/image/578/article/100x100,200,9.6,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
629,207.46.13.104,01/22/2019 03:56:47,GET,/image/28874?name=hbr515xxxx.jpg&wh=max,200,9.46,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
630,5.211.97.40,01/22/2019 04:56:56,GET,/settings/logo,200,4.02,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
631,5.209.200.218,01/22/2019 03:56:55,GET,/static/images/guarantees/bestPrice.png,200,7.18,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
632,207.46.13.115,01/22/2019 03:56:29,GET,/image/553/article/100x100,200,10.97,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
633,5.209.200.218,01/22/2019 03:57:00,GET,/image/36/brand,200,2.88,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
634,5.209.200.218,01/22/2019 03:56:55,GET,/static/images/guarantees/goodShopping.png,200,6.34,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
635,54.36.148.18,01/22/2019 03:56:44,GET,/blog/tag/D8A7D8AFD988DB8CD987/feed/,200,5.14,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),N
636,5.209.200.219,01/22/2019 04:56:55,HEAD,/static/css/font/wyekan/font.woff,200,27.87,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
637,66.249.66.91,01/22/2019 03:56:38,GET,/filter/b4812Cb8742Cb2262Cb5702Cb5982Cstexists2Cb8802Cb2702Cb8832Cb992Cb2612Cb2492Cb202Cb7012Cb7232Cb1982Cb352Cb5482Cb1832Cb1032Cb12Cb1262Cb5232Cb1922Cb8902Cb2362Cb2562Cb742Cb2092Cb6512Cb412Cb2022Cb6472Cb6132Cb2382Cb62Cb362Cb32Cb2162Cb2182Cb952Cb8822Cb1862Cb322Cb1942Cb1882Cb7952Cb672Cb2312Cb5732Cb5422Cb5962Cb2152Cb6192Cb125?page=1,200,40.25,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
638,66.111.54.249,01/22/2019 03:56:29,GET,/static/css/font/wyekan/font.woff,200,27.87,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
639,54.36.148.162,01/22/2019 04:56:50,HEAD,/filter/p282Cv17CD8B3D981DB8CD8AF20D982D8B1D985D8B2?o=v1,302,0.0,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),N
640,5.211.97.40,01/22/2019 04:56:57,HEAD,/image/30331/productModel/200x200,200,4.73,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
641,2.179.141.98,01/22/2019 03:56:32,POST,/ajaxFilter/p65b1?page=1,200,5.28,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",Y
642,66.249.66.194,01/22/2019 03:56:55,GET,/m/product/7472/D8B3DB8CD986DAA9D8B8D8B1D981D8B4D988DB8CDB8CD8AAD988DAA9D8A7D8B1D8A7D8AED988D8A7D986D985D8AFD984AkhavanDoubleBowlSink15,200,20.4,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
643,173.249.54.68,01/22/2019 04:56:57,HEAD,/image/34187?name=m12a1.jpg&wh=200x200,200,5.47,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1),N
644,31.56.96.51,01/22/2019 03:57:02,GET,/image/61310/productModel/200x200,200,5.02,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
645,31.56.96.51,01/22/2019 03:57:00,GET,/image/61306/productModel/200x200,200,4.84,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
646,207.46.13.136,01/22/2019 03:57:07,GET,/filter/b1812Cb5672Cb8,200,36.14,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
647,91.99.72.15,01/22/2019 03:56:37,GET,/product/14496/25676/D8B3D8B1D8B4D988D8B1D8A2D8B1DB8CD8A7D8B5D986D8B9D8AAD985D8AFD984SN3270,200,39.19,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7(KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7",N
648,66.249.66.91,01/22/2019 03:56:57,GET,/filter/b4812Cb432Cb322Cb362Cb412Cb5702Cb6482Cb1032Cb7232Cb7242Cb6792Cb52Cb1352Cb4972Cb4352Cb6472Cb8542Cb4852Cb4412Cb8782Cb822Cb5462Cb1682Cb1512Cb1862Cb192Cb2192Cb2182Cb2122Cb1852Cb7782Cb4822Cb992Cb2022Cb5422Cb1262Cb7342Cb6142Cb3212Cb352Cb1132Cb952Cb1982Cb422Cb8772Cb1802Cb2612Cp11893?page=13,200,33.08,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
649,5.211.97.40,01/22/2019 04:57:08,POST,/image/33/brand,200,2.27,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
650,5.209.200.218,01/22/2019 03:56:59,GET,/favicon.ico,200,0.0,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
651,66.111.54.249,01/22/2019 03:56:45,GET,/image/65321/productModel/200x200,200,3.7,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
652,2.179.141.99,01/22/2019 04:56:40,HEAD,/static/js/accordion.js?_=1548117042983,200,0.25,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",Y
653,5.78.198.52,01/22/2019 03:56:22,GET,/settings/logo,200,4.02,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
654,91.99.72.15,01/22/2019 03:56:55,GET,/product/26350/53953/D9BEDB8CD8A7D986D988D8A2DAA9D988D8B3D8AADB8CDAA9D8AFDB8CD988D8A7D8B1DB8CYAMAHAD985D8AFD984JU109,200,39.84,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7(KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7",N
655,5.211.97.40,01/22/2019 04:57:03,HEAD,/image/4576/productModel/200x200,200,4.82,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
656,5.211.97.41,01/22/2019 05:57:05,POST,/image/16937/productModel/200x200,200,5.8,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
657,2.177.12.140,01/22/2019 03:56:38,GET,/image/62178/productModel/150x150,200,4.89,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
658,66.249.66.91,01/22/2019 03:56:50,GET,/filter/b4812Cb2262Cb5702Cb802Cb2702Cb9032Cb8832Cb992Cb1522Cb2492Cb202Cb7012Cb7232Cb422Cb1982Cb352Cb1832Cb2192Cb3082Cb1262Cb5232Cb9002Cb1882Cb7032Cb8902Cb1482Cb2362Cb2562Cb742Cb4002Cb2092Cb192Cb6512Cb2022Cb42Cb222Cb2382Cb62Cb5962Cb1432Cb8772Cb4852Cb2212Cb1942Cb1362Cb6472Cb4972Cb5462Cb1052Cb1852Cb952Cb5682Cb1512Cb882Cb5972Cb8202Cb1032Cb6132Cb8802Cb362Cb2122Cb5422Cb2132Cb186?page=10,200,41.11,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
659,66.111.54.249,01/22/2019 03:56:29,GET,/static/images/guarantees/bestPrice.png,200,7.18,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
660,2.177.12.140,01/22/2019 03:56:23,GET,/image/66/productType/120x90,200,10.59,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
661,66.249.66.195,01/22/2019 04:56:29,GET,/product/4057/47/78306,200,40.43,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
662,66.111.54.249,01/22/2019 03:56:29,GET,/static/images/guarantees/fastDelivery.png,200,7.53,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
663,91.99.72.16,01/22/2019 04:56:38,HEAD,/product/21891/46412/D8B5D986D8AFD984DB8CD985D8A7D8B3D8A7DA98D988D8B1rainsportD985D8AFD984RK2106b,200,40.59,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10",N
664,31.56.96.51,01/22/2019 03:57:02,GET,/image/60850/productModel/200x200,200,5.19,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
665,66.111.54.249,01/22/2019 03:57:02,GET,/static/images/amp/instagram.png,200,6.98,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
666,66.249.66.91,01/22/2019 03:57:02,GET,/filter/b4812Cb8742Cb362Cb2262Cb5702Cb1802Cb6152Cb1852Cb8802Cb8782Cb2702Cb9032Cb8832Cb992Cb2612Cb1522Cb2492Cb7012Cb7232Cb422Cb1832Cb882Cb2192Cb2022Cb3082Cb1032Cb12Cb22Cb1262Cb5232Cb9042Cb1922Cb7032Cb8902Cb1052Cb2312Cb2582Cb2092Cb502Cb1862Cb2212Cb4822Cb412Cb2382Cb192Cb4352Cb6482Cb7242Cb742Cb82Cb6142Cb6192Cb1132Cb7342Cb1682Cb632Cb5462Cb6032Cb151?page=204,200,40.08,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
667,31.56.96.51,01/22/2019 03:56:38,GET,/static/images/amp/thirdparty/footermobile.png,200,61.42,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
668,66.111.54.249,01/22/2019 03:56:45,GET,/image/5/productTypeType,200,10.91,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
669,2.177.12.141,01/22/2019 04:56:24,HEAD,/static/images/amp/instagram.png,200,6.98,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
670,66.249.66.194,01/22/2019 03:56:57,GET,/m/product/20821/44932/D8AFD8B3D8AADAAFD8A7D987D8A8D8AED988D8B1D8B2DB8CDAA9D984D8A7D8B3D985D8AFD985D8AFD984D8A8D8AED988D8B1D8B3D8B1D8AFZYKC01,200,19.63,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
671,40.77.167.129,01/22/2019 03:56:20,GET,/image/64815/productModel/150x150,200,3.4,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
672,66.249.66.195,01/22/2019 04:56:49,GET,/m/browse/electricshavers/D985D8A7D8B4DB8CD986D8A7D8B5D984D8A7D8AD,200,20.34,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
673,204.18.198.249,01/22/2019 04:56:59,POST,/image/63531/productModel/200x200,200,6.38,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Y
674,207.46.13.115,01/22/2019 03:56:29,GET,/image/45443/productModel/150x150,200,2.82,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
675,31.56.96.51,01/22/2019 03:56:56,GET,/m/filter/b113?page=1,200,20.75,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
676,5.112.52.254,01/22/2019 03:56:29,GET,/image/1221?name=rs12w.jpg&wh=200x200,200,2.79,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-J530F Build/M1AJQ),N
677,31.56.96.52,01/22/2019 04:56:32,HEAD,/static/images/amp/blog.png,200,3.77,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
678,5.211.97.39,01/22/2019 03:56:56,GET,/m/browse/meatgrinder/DA86D8B1D8AEDAAFD988D8B4D8AA,200,19.08,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
679,66.249.66.194,01/22/2019 03:56:47,GET,/m/product/31479/61477/DAAFD988D8B4DB8CD985D988D8A8D8A7DB8CD984D987D988D8A7D988DB8CD985D8AFD984Honor5xDual16GB28KIWL2129,200,20.65,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
680,2.177.12.140,01/22/2019 03:56:43,GET,/image/59567/productModel/150x150,200,5.86,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
681,204.18.198.248,01/22/2019 03:57:11,GET,/image/30782?name=gastroback21.jpg&wh=max,200,30.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Y
682,40.77.167.129,01/22/2019 03:56:19,GET,/image/6229/productModel/150x150,200,2.67,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
683,66.111.54.250,01/22/2019 04:56:45,HEAD,/image/1218/mainSlideMobile,200,66.53,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
684,66.249.66.91,01/22/2019 03:56:24,GET,/image/63014/productModel/100x100,200,2.51,Googlebot-Image/1.0,N
685,2.177.12.140,01/22/2019 03:56:36,GET,/image/62423/productModel/150x150,200,4.8,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
686,31.56.96.51,01/22/2019 03:56:59,GET,/image/60862/productModel/200x200,200,4.13,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
687,5.211.97.39,01/22/2019 03:56:57,GET,/image/62383/productModel/200x200,200,5.49,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
688,5.78.198.52,01/22/2019 03:56:30,POST,/m/updateVariation?__amp_source_origin=https3A2F2Fwww.zanbil.ir,200,0.38,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
689,207.46.13.136,01/22/2019 03:57:00,GET,/filter/b12Cb1742Cb362Cb4022Cb614?page=4,200,37.07,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
690,5.211.97.40,01/22/2019 04:56:57,GET,/image/59734/productModel/200x200,200,5.47,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
691,5.211.97.39,01/22/2019 03:56:58,GET,/image/62384/productModel/200x200,200,4.31,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
692,66.111.54.249,01/22/2019 03:56:46,GET,/image/11/productTypeType,200,11.2,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
693,207.46.13.115,01/22/2019 03:56:32,GET,/image/6471/productModel/100x100,200,1.96,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
694,2.177.12.140,01/22/2019 03:56:26,GET,/image/33419/productType/120x90,200,5.22,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
695,173.249.54.67,01/22/2019 03:56:29,GET,/image/32757?name=ebx414.jpg&wh=200x200,200,3.67,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1),N
696,66.111.54.250,01/22/2019 04:56:45,HEAD,/image/877/brand,200,3.05,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
697,5.211.97.39,01/22/2019 03:56:57,GET,/image/63875/productModel/200x200,200,3.92,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
698,5.211.97.39,01/22/2019 03:56:58,GET,/image/2106/productModel/200x200,200,5.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
699,2.179.141.99,01/22/2019 04:56:40,GET,/ajaxFilter/p65b1?page=2,200,4.97,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",Y
700,17.58.102.43,01/22/2019 03:56:35,GET,/filter/b5712Cb2882Cb702Cb572Cb62Cb3552Cb4852Cb872Cb5512Cb148,200,36.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)",N
701,2.179.141.98,01/22/2019 03:56:45,POST,/ajaxFilter/p65b1?page=1,200,5.28,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",Y
702,66.249.66.194,01/22/2019 03:56:51,GET,/product/26694/61119/D8AFD988DA86D8B1D8AED987DAA9D988D987D8B3D8AAD8A7D986D981D988D8ACDB8CD985D8AFD984NEVADA1.728201629,200,40.55,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
703,5.209.200.218,01/22/2019 03:56:59,GET,/image/116/productTypeType,200,10.8,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
704,5.209.200.218,01/22/2019 03:57:07,GET,/static/images/amp/instagram.png,200,6.98,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
705,54.36.149.92,01/22/2019 03:57:11,GET,/filter/p59522Cv17CD982D8B1D985D8B22Cv17CD986D8A7D8B1D986D8ACDB8C,200,31.26,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),N
706,66.111.54.249,01/22/2019 03:56:51,GET,/image/50995/productModel/200x200,200,2.19,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
707,54.36.148.10,01/22/2019 03:56:58,GET,/filter/p42stexistst51v1|D985D8B4DAA9DB8C20D8B3D981DB8CD8AF,200,31.43,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),N
708,66.111.54.250,01/22/2019 04:56:46,POST,/image/978/mainSlideMobile,200,64.55,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
709,5.78.198.52,01/22/2019 03:56:28,POST,/m/updateVariation?__amp_source_origin=https3A2F2Fwww.zanbil.ir,200,0.17,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
710,51.15.15.54,01/22/2019 03:56:38,GET,/blog/tag/DAAFD8ACD8AA/,200,20.89,Barkrowler/0.9 (+http://www.exensa.com/crawl),N
711,66.249.66.91,01/22/2019 03:56:30,GET,/filter/b4812Cb432Cb8742Cb322Cb672Cb362Cb2262Cb412Cb1362Cb5702Cb1802Cb6152Cb1682Cb6482Cb1032Cb1482Cb802Cb5972Cb7242Cb6132Cb52Cb1352Cb8772Cb1942Cb12Cb2562Cb8542Cb1982Cb6562Cb6792Cb32Cb2022Cb202Cb5422Cb7232Cb4822Cb2122Cb22Cb5462Cb2182Cb4412Cb5232Cb4842Cb2612Cb2192Cb113?page=195,200,38.74,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
712,40.77.167.129,01/22/2019 03:56:17,GET,/image/23488/productModel/150x150,200,2.59,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
713,5.211.97.39,01/22/2019 03:57:05,GET,/image/2078/productModel/200x200,200,5.23,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
714,207.46.13.104,01/22/2019 03:56:46,GET,/browse/flutekeys/www.zanbil.ir,404,32.82,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
715,5.211.97.39,01/22/2019 03:57:03,GET,/image/2079/productModel/200x200,200,5.42,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
716,66.111.54.250,01/22/2019 04:56:45,HEAD,/image/893/brand,200,3.06,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
717,66.249.66.194,01/22/2019 03:56:35,GET,/m/filter/b1b103b126b136b143b148b183b185b188b192b198b20b202b216b218b221b226b236b249b256b261b270b3b308b32b36b4b41b42b43b441b454b481b484b523b548b570b573b598b6b613b614b63b647b651b701b703b874b879b88b880b883b890b900b903b99stexists,200,26.64,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
